proper,HR,RA2000,DEJ2000,Vmag
NA,682,2.349499,50.151466,5.57
NA,705,2.362498,-68.659418,4.08
NA,689,2.36573,0.395675,5.29
NA,692,2.367092,-10.777534,5.43
NA,693,2.368051,-17.662169,5.89
NA,698,2.369927,-43.199811,6.3
NA,691,2.37011,-0.884852,5.42
NA,685,2.372621,55.845653,5.16
NA,695,2.375704,-23.816326,5.19
NA,687,2.380644,41.396297,5.81
NA,715,2.38123,-73.645792,5.99
NA,701,2.381852,-51.092129,5.9
NA,697,2.382673,-18.354982,6.22
NA,700,2.385166,-37.576144,6.47
NA,690,2.397707,55.364861,6.29
NA,703,2.405588,-25.847459,6.45
NA,694,2.406919,50.006546,5.19
NA,706,2.4094,-40.840458,6.17
NA,702,2.413627,10.610565,5.48
NA,714,2.414987,-60.311947,5.36
NA,704,2.416219,-2.780031,6.34
NA,696,2.421119,56.609823,6.25
NA,722,2.42402,-66.494026,6.39
NA,699,2.42706,50.278631,4.73
NA,708,2.432501,-12.29048,4.88
NA,710,2.433431,-15.341247,5.88
NA,713,2.443115,-20.042617,5.89
NA,721,2.449755,-47.70384,4.24
NA,711,2.452011,27.012395,6.14
NA,712,2.457715,31.80128,5.55
NA,709,2.46438,50.569974,6.16
NA,719,2.466647,1.960846,6.45
NA,724,2.467139,-33.811039,5.13
NA,734,2.467878,-64.299768,6.35
NA,718,2.469317,8.460054,4.3
NA,717,2.469439,29.66933,5.29
NA,727,2.47651,-31.102445,6.11
NA,720,2.480139,29.93176,5.89
NA,707,2.484437,67.402474,4.46
NA,723,2.487133,23.469026,6.2
NA,716,2.490263,55.536201,6.52
NA,725,2.493155,9.565629,6.09
NA,730,2.498709,-22.683197,6.76
NA,733,2.503811,-25.186442,6.5
NA,726,2.504611,33.833707,6.26
NA,728,2.508986,25.235036,5.88
NA,735,2.509109,-22.545318,6.17
NA,729,2.510671,19.855301,6.14
NA,732,2.512556,0.255749,6.0
NA,731,2.51511,17.703856,6.21
NA,737,2.525027,2.267182,5.27
NA,776,2.527834,-79.109382,5.27
Polaris,424,2.52975,89.264109,1.97
NA,740,2.534786,-15.244677,4.74
NA,736,2.535045,36.147271,5.15
NA,739,2.53595,-1.034896,5.36
NA,742,2.537432,-36.427307,6.28
NA,738,2.547952,34.54241,5.84
NA,741,2.548372,15.034554,6.0
NA,744,2.551952,-34.649967,5.91
NA,762,2.559326,-62.586702,6.79
NA,745,2.561173,-20.001921,6.19
NA,749,2.564085,-28.232343,4.96
NA,755,2.56517,-51.093546,6.24
NA,752,2.578507,-7.859445,5.74
NA,751,2.584482,7.470993,6.17
NA,746,2.591083,39.66438,6.36
NA,748,2.594095,37.312263,5.72
NA,750,2.596336,34.687558,5.38
NA,754,2.597909,5.593246,4.87
NA,759,2.600013,-7.831597,5.53
268 G. Cet,753,2.601357,6.88687,5.79
NA,767,2.602574,-30.044978,5.74
NA,766,2.609742,7.730026,5.81
NA,763,2.610531,12.447639,5.64
NA,757,2.611954,31.607667,6.07
NA,756,2.615879,38.733581,5.91
NA,764,2.616037,24.648063,7.1
NA,772,2.616281,-34.577977,5.78
NA,765,2.61681,24.647222,6.48
NA,758,2.617316,34.264268,6.78
NA,761,2.618489,32.891092,6.23
NA,760,2.622455,39.8961,6.54
NA,778,2.623425,-52.543086,5.3
NA,747,2.626676,65.745336,5.8
NA,771,2.628278,-3.396175,5.65
NA,770,2.633542,7.695276,6.4
NA,743,2.633909,72.818252,5.17
NA,768,2.638288,37.726715,6.19
NA,777,2.638515,-30.194062,5.84
NA,780,2.640227,-37.990545,6.48
NA,769,2.641098,38.089141,6.29
NA,775,2.643557,3.443205,6.21
NA,773,2.646943,21.961408,5.45
NA,779,2.658044,0.328511,4.08
NA,798,2.658808,-64.281719,6.55
NA,781,2.659398,-11.872156,4.83
NA,806,2.659799,-68.266946,4.12
NA,789,2.663326,-42.89167,4.74
NA,786,2.667354,-30.633682,6.52
NA,784,2.670117,-9.452875,5.79
NA,783,2.671026,6.111944,6.26
NA,802,2.677666,-54.549911,5.21
NA,794,2.677781,-39.855375,4.11
NA,782,2.678075,27.060943,5.3
NA,790,2.687222,-0.695653,5.72
NA,796,2.692814,-14.549276,5.98
NA,795,2.696757,-3.213807,6.07
NA,805,2.701834,-38.383686,5.99
NA,807,2.702345,-46.524441,6.09
NA,788,2.704144,40.193944,4.91
NA,793,2.706094,20.011465,5.74
NA,797,2.708038,10.741725,6.32
NA,810,2.709265,-50.800294,5.4
NA,787,2.716528,53.526105,5.85
NA,792,2.717182,48.265245,6.3
NA,785,2.717451,55.106019,5.76
Kaffaljidhma,804,2.721678,3.235818,3.47
NA,814,2.722287,-40.527905,6.35
NA,823,2.724034,-66.714252,6.23
NA,801,2.724198,27.707146,4.65
NA,803,2.730901,25.638343,6.35
NA,800,2.734766,44.29704,5.43
NA,811,2.735375,-13.858696,4.24
NA,821,2.736273,-52.570597,6.15
NA,799,2.736634,49.228448,4.1
NA,808,2.738642,17.763928,6.4
NA,817,2.739037,-32.524715,6.21
NA,809,2.742493,15.311862,5.78
NA,791,2.747133,67.82463,5.95
NA,813,2.749039,10.114146,4.27
NA,812,2.749328,12.445761,5.17
NA,818,2.751715,-18.572563,4.47
NA,822,2.754631,-46.286979,6.84
NA,816,2.755807,4.711629,6.04
NA,833,2.757629,-63.704553,5.73
NA,837,2.759048,-67.616617,4.83
NA,826,2.779195,-21.639521,6.48
NA,819,2.782865,35.983523,6.27
NA,820,2.784328,35.55468,6.28
NA,827,2.786425,-22.48575,6.47
NA,835,2.79271,-35.550621,6.51
NA,774,2.796568,81.448475,5.8
Lilii Borea,824,2.79848,29.247118,4.52
NA,832,2.798867,-12.460649,6.63
NA,828,2.808913,18.28379,5.83
NA,830,2.81275,25.188064,5.89
NA,815,2.815419,69.63429,6.26
NA,852,2.817062,-62.806521,5.25
NA,841,2.818169,-32.405898,4.45
NA,836,2.821544,17.464309,5.26
NA,831,2.824143,37.326411,6.45
NA,825,2.825205,57.084318,6.25
NA,844,2.830824,-24.560311,6.14
NA,845,2.831716,-27.941981,5.39
Bharani,838,2.833063,27.260507,3.61
NA,848,2.837438,-35.843636,5.92
NA,872,2.841255,-75.066947,4.76
NA,840,2.843063,38.318644,4.22
NA,851,2.844557,-35.675849,5.48
Miram,834,2.844945,55.895496,3.77
NA,853,2.846611,-39.932224,6.36
Angetenar,850,2.850645,-21.004019,4.76
NA,847,2.858218,15.082071,5.52
NA,843,2.858566,35.059741,4.56
NA,842,2.861594,46.841939,5.86
NA,839,2.862749,58.314291,6.46
NA,858,2.865621,-30.81452,6.38
NA,829,2.866319,68.888497,5.94
NA,866,2.87194,-62.909583,6.03
NA,857,2.87559,-12.769714,6.05
NA,859,2.880761,-9.441236,6.31
NA,846,2.881118,52.997353,6.35
NA,856,2.886582,16.48346,6.3
NA,849,2.889186,48.569955,6.23
NA,863,2.892885,-38.437004,5.93
NA,862,2.893144,-22.376308,5.93
NA,855,2.895168,38.337488,5.34
NA,868,2.897981,-49.889646,7.22
NA,871,2.901797,-50.871402,6.22
NA,854,2.904295,52.762479,3.93
NA,880,2.905776,-64.435578,6.56
NA,867,2.930138,18.33164,5.76
NA,860,2.932452,61.521138,5.59
NA,870,2.937158,8.381563,5.97
NA,861,2.940181,64.332442,6.17
Azha,874,2.940458,-8.898144,3.89
NA,869,2.940596,18.023119,5.58
NA,865,2.942584,47.164006,6.05
NA,875,2.943729,-3.71232,5.16
NA,864,2.947405,51.261284,6.22
NA,877,2.951271,4.50103,6.15
NA,884,2.953584,-29.855289,6.29
NA,873,2.954801,31.934219,5.1
NA,883,2.9566,-23.862164,5.44
NA,893,2.959063,-38.190925,6.41
NA,876,2.967314,38.614926,6.06
NA,878,2.968114,20.668733,5.8
NA,889,2.968258,-23.606012,5.82
Acamar,897,2.971023,-40.304672,2.88
NA,892,2.978355,-2.782877,5.22
NA,879,2.979352,39.662728,4.68
NA,895,2.979806,-9.776506,6.14
NA,909,2.979939,-64.071284,4.98
NA,882,2.984356,35.183128,4.94
NA,900,2.985137,-28.907213,6.14
NA,887,2.986868,21.340429,4.63
NA,901,2.993381,-25.274133,5.69
NA,903,2.993973,-32.507198,6.32
NA,886,2.99441,41.032941,5.89
NA,899,2.994767,-2.464952,5.56
NA,896,2.99525,8.907365,4.71
NA,885,2.997164,47.220693,5.47
NA,894,3.003303,38.13174,6.11
NA,902,3.012261,10.870388,5.93
NA,904,3.014133,-2.878618,6.11
NA,890,3.014501,52.351744,5.24
NA,891,3.014864,52.352035,6.64
NA,907,3.019451,-7.663012,5.75
NA,914,3.027115,-28.091554,5.88
NA,908,3.031195,5.336151,6.24
NA,905,3.031706,26.462354,5.91
NA,912,3.032255,-9.961407,5.84
NA,913,3.03591,-6.494543,6.2
NA,939,3.037615,-71.902457,5.51
Menkar,911,3.037992,4.089734,2.54
NA,910,3.039588,4.352884,5.62
NA,919,3.039863,-23.624472,4.08
NA,917,3.045076,-7.685472,5.32
NA,929,3.048849,-46.975036,5.81
NA,916,3.058376,28.269906,6.38
NA,934,3.060239,-59.737775,5.12
NA,925,3.071254,-7.600857,5.26
NA,926,3.077241,1.863604,6.05
NA,924,3.077957,15.856023,6.37
NA,915,3.079942,53.50644,2.91
NA,921,3.08627,38.840274,3.32
NA,923,3.089171,40.582181,6.06
NA,927,3.090747,25.255174,5.45
NA,918,3.092338,56.705719,4.77
NA,920,3.094489,56.068965,6.1
NA,881,3.102203,79.418535,5.49
NA,931,3.106579,13.18725,5.64
NA,935,3.109303,-6.088555,5.23
NA,922,3.121947,64.057594,5.89
NA,938,3.123798,17.879995,6.13
NA,981,3.125541,-78.989244,5.67
NA,933,3.129817,47.308709,6.38
NA,959,3.130271,-69.26492,6.12
NA,943,3.13079,-27.831151,6.18
NA,930,3.134401,52.213511,6.33
Algol,936,3.136148,40.955648,2.09
NA,940,3.139197,18.795053,6.24
NA,942,3.144109,8.471069,6.28
NA,937,3.151005,49.613278,4.05
Misam,941,3.158258,44.857544,3.79
NA,944,3.160206,29.07708,5.74
NA,945,3.169122,27.819766,6.42
NA,946,3.174179,26.896233,6.02
NA,960,3.174235,-48.734156,6.11
NA,953,3.176496,-23.738548,6.37
NA,948,3.177443,11.872627,5.97
NA,957,3.18798,-16.024967,6.25
NA,947,3.188163,39.611582,4.61
NA,955,3.188549,-3.811595,6.08
NA,952,3.189422,13.047845,6.11
Botein,951,3.193822,19.726677,4.35
NA,906,3.195229,81.47071,5.92
NA,932,3.198957,74.393659,4.85
Dalim,963,3.201249,-28.987618,3.8
NA,950,3.202654,42.375905,6.15
NA,954,3.203957,27.256968,5.78
NA,968,3.207146,-44.41966,5.92
NA,949,3.207333,47.725875,6.32
NA,958,3.207324,6.660883,5.55
NA,977,3.209209,-57.321549,5.71
NA,962,3.212899,-1.196101,5.07
NA,970,3.21708,-35.943688,6.29
NA,956,3.223297,48.176953,5.93
NA,974,3.227207,-29.804129,6.17
NA,972,3.24836,21.044441,4.87
NA,966,3.249049,42.503637,6.07
NA,980,3.250075,-26.100459,6.25
NA,971,3.255677,30.556689,5.61
NA,975,3.263095,32.856712,6.3
NA,964,3.263325,57.14062,5.79
Zibal,984,3.263896,-8.81973,4.8
NA,1025,3.265951,-77.388454,5.51
NA,983,3.266904,-5.918705,6.17
NA,976,3.267182,34.688513,6.25
NA,973,3.267903,45.346133,6.15
NA,990,3.269807,-30.827468,6.64
NA,969,3.270057,50.937664,5.04
NA,978,3.276442,32.184018,5.98
NA,988,3.276602,-9.154676,6.14
NA,979,3.286515,40.482979,6.44
NA,998,3.290722,-47.751664,5.84
NA,967,3.292093,65.658367,6.41
NA,1006,3.295903,-62.575322,5.53
NA,986,3.296042,39.283373,5.97
NA,982,3.296485,44.025024,5.49
NA,1014,3.299728,-66.926853,6.03
NA,993,3.300717,-28.797075,5.93
NA,1010,3.303309,-62.506363,5.24
NA,994,3.30614,-22.511118,4.86
NA,992,3.306229,-0.930288,5.62
NA,987,3.310482,50.222174,5.16
NA,997,3.311429,-18.559794,5.72
NA,991,3.312174,34.222653,4.85
NA,989,3.318787,50.094966,5.05
NA,996,3.322693,3.370198,4.84
NA,1003,3.325278,-21.757864,3.7
NA,1004,3.326363,-24.122902,5.63
82 G. Eri,1008,3.331944,-43.069784,4.26
NA,995,3.332166,27.071134,5.91
NA,985,3.333129,65.652292,4.74
NA,961,3.338783,77.73474,5.44
NA,999,3.338989,29.048458,4.47
NA,1000,3.340437,25.662739,6.14
NA,1013,3.345889,-26.606506,6.4
NA,1007,3.35189,3.67562,5.7
NA,1005,3.353784,21.147086,5.27
NA,1016,3.35667,-23.635135,5.5
NA,1002,3.357381,43.329651,4.96
NA,1021,3.359286,-47.776661,6.4
NA,1001,3.364577,49.070905,5.94
NA,1012,3.36997,27.607553,5.55
NA,1018,3.37119,-25.587802,6.36
NA,1015,3.379234,20.742069,5.1
NA,1011,3.386997,49.213269,5.32
NA,1024,3.38825,-7.794098,6.2
NA,1023,3.394164,4.882105,6.37
NA,1031,3.395727,-32.707089,6.51
NA,1053,3.400636,-69.624606,6.14
NA,1028,3.402814,12.62959,6.03
NA,1022,3.405132,24.724063,5.5
Mirfak,1017,3.405378,49.86118,1.79
NA,1027,3.407255,20.803489,6.07
NA,1019,3.408249,33.535962,5.78
NA,1009,3.411267,64.585996,5.13
NA,1030,3.413554,9.02887,3.61
NA,1026,3.419274,41.257301,6.52
NA,1064,3.426737,-69.336436,5.96
NA,1020,3.429966,53.921522,6.51
NA,1042,3.432177,-35.920885,6.39
NA,1029,3.432604,49.120757,6.09
NA,1049,3.436606,-41.63694,6.33
NA,1045,3.43959,-27.317479,5.93
NA,1036,3.450894,18.756554,6.54
NA,1038,3.45282,9.73268,3.73
NA,1039,3.455188,12.735289,6.29
NA,1054,3.459281,-35.681323,5.71
NA,1050,3.46693,-11.2866,5.74
NA,1034,3.467517,49.062866,4.99
NA,1058,3.469867,-35.853426,6.49
NA,1041,3.472416,33.807557,5.72
NA,1033,3.473216,60.255672,6.49
NA,1048,3.474046,22.804006,6.03
NA,1037,3.4812,49.848384,5.58
NA,1035,3.484482,59.94033,4.21
NA,1044,3.489456,49.508948,4.67
NA,1083,3.489558,-62.937527,4.71
NA,1047,3.490633,46.937868,6.21
NA,1062,3.493341,-12.674737,5.57
NA,1060,3.494205,-6.804458,6.01
NA,1040,3.49854,58.87875,4.55
NA,1075,3.498656,-42.634256,5.76
NA,1109,3.4997,-78.35185,5.68
NA,1046,3.500057,55.451808,5.09
NA,1043,3.503039,59.365947,6.14
NA,1076,3.503773,-41.369937,6.12
NA,1032,3.505387,71.863897,6.37
NA,1061,3.506797,11.336442,5.14
NA,1052,3.509579,47.995216,4.36
NA,1081,3.51026,-47.375125,5.98
NA,1051,3.510262,48.103596,5.82
NA,1070,3.510294,-5.075145,4.74
NA,1067,3.512617,6.188703,5.93
NA,1092,3.514359,-66.489714,5.81
NA,1066,3.514549,12.936678,4.14
NA,1065,3.522431,27.571823,6.61
NA,1056,3.524818,49.20977,6.29
NA,1059,3.530288,49.401093,6.41
NA,1082,3.531568,-25.614149,6.38
NA,1063,3.535721,48.023476,5.47
NA,965,3.53882,84.91104,5.62
NA,1069,3.540631,46.056862,5.3
NA,1090,3.542992,-50.378646,5.67
NA,1079,3.543319,9.373438,5.76
NA,1072,3.54416,44.855759,6.42
NA,1074,3.544449,35.461729,5.91
NA,1096,3.547642,-61.016872,6.42
Ran,1084,3.548848,-9.458262,3.72
NA,1068,3.558944,58.76524,6.45
NA,1078,3.559731,39.899478,5.79
NA,1073,3.560855,54.974857,5.98
NA,1071,3.561455,57.868725,6.37
NA,1088,3.563132,-21.632883,4.26
NA,1093,3.565776,-31.080114,6.2
NA,1085,3.568993,17.832828,6.14
NA,1104,3.573549,-65.764222,6.74
NA,1086,3.574062,24.464393,5.95
NA,1095,3.575996,-31.874801,6.39
NA,1091,3.577075,-9.868261,6.25
NA,1089,3.5803,6.417691,6.49
NA,1077,3.583617,60.041429,6.43
NA,1055,3.58675,73.346928,6.56
NA,1098,3.599352,-11.193782,5.56
NA,1100,3.604837,-17.467064,5.24
NA,1087,3.608159,48.192634,4.32
NA,1154,3.608382,-78.323073,6.29
NA,1099,3.613136,0.587758,5.82
NA,1101,3.614551,0.401662,4.29
NA,1106,3.618244,-40.274545,4.57
NA,1102,3.629953,15.430552,6.4
NA,1097,3.633383,42.582843,6.41
NA,1094,3.638811,56.932713,6.29
NA,1108,3.641459,-7.391863,5.86
NA,1114,3.646575,-27.943054,6.01
NA,1103,3.650017,20.915765,6.5
NA,1111,3.65031,-5.62621,5.97
NA,1080,3.65697,75.739622,6.25
NA,1117,3.657057,-10.437278,6.19
NA,1110,3.657153,16.536685,6.18
NA,1116,3.660652,-3.39301,6.22
NA,1115,3.664201,3.056863,5.55
NA,1119,3.666547,-1.121226,6.12
NA,1120,3.669844,-15.226534,6.35
NA,1121,3.677315,-5.210706,5.53
NA,1118,3.67953,25.329492,6.11
NA,1113,3.685515,37.580198,5.55
NA,1125,3.687166,-11.802418,6.49
NA,1128,3.689553,-19.58439,6.58
NA,1105,3.702594,63.216806,5.06
NA,1134,3.704139,-31.938361,4.99
NA,1126,3.705263,19.700254,5.68
NA,1123,3.706291,33.965026,4.97
NA,1271,3.709084,-85.261964,6.4
NA,1112,3.711871,59.969391,5.74
NA,1143,3.713908,-37.313518,4.59
NA,1122,3.715416,47.787551,3.01
Rana,1136,3.720806,-9.763395,3.52
NA,1139,3.726065,-10.485661,5.59
NA,1132,3.72978,19.665032,6.13
NA,1157,3.735104,-40.660289,6.45
NA,1127,3.735119,48.523656,6.06
NA,1175,3.736593,-64.806903,3.84
Atik,1131,3.738648,32.288248,3.84
NA,1137,3.741167,20.928737,6.09
NA,1146,3.741808,-1.163091,5.24
NA,1133,3.742062,36.460103,5.6
NA,1168,3.742744,-54.274027,6.29
NA,1130,3.744697,46.099813,6.1
Celaeno,1140,3.746726,24.28947,5.45
NA,1167,3.747355,-48.061299,6.49
Electra,1142,3.747927,24.113339,3.72
NA,1150,3.749027,-0.29672,5.56
NA,1144,3.752705,24.83926,5.66
NA,1135,3.753232,42.578549,3.77
Taygeta,1145,3.75347,24.467278,4.3
NA,1169,3.75441,-47.359476,5.72
NA,1153,3.761234,6.049991,5.34
Maia,1149,3.763779,24.367748,3.87
Asterope,1151,3.765132,24.554511,5.76
NA,1141,3.76646,45.681899,5.66
NA,1124,3.766907,67.201605,5.79
NA,1129,3.767314,63.345047,4.78
NA,1152,3.767472,24.527898,6.43
NA,1162,3.769037,-12.101589,4.43
NA,1159,3.769267,6.80352,5.91
Merope,1156,3.772104,23.948358,4.14
NA,1171,3.774286,-29.338157,5.91
NA,1173,3.780804,-23.249723,4.22
NA,1208,3.787295,-74.238962,3.26
NA,1179,3.788878,-29.901726,6.54
Alcyone,1165,3.79141,24.105137,2.85
NA,1147,3.79226,55.92196,6.09
NA,1181,3.794347,-23.874677,5.24
NA,1164,3.796951,32.195415,6.26
NA,1186,3.797114,-36.105785,6.21
NA,1163,3.797963,33.599872,6.57
NA,1184,3.7989,-30.167882,5.52
NA,1174,3.804519,11.143294,5.08
NA,1160,3.805021,50.736767,6.18
NA,1172,3.805782,23.42125,5.44
NA,1187,3.809918,-20.902977,5.81
NA,1189,3.809963,-37.620155,4.3
NA,1182,3.810821,0.227857,5.91
NA,1170,3.818922,43.963095,5.95
Atlas,1178,3.819373,24.053415,3.62
Pleione,1180,3.819782,24.136712,5.05
NA,1138,3.820476,70.87105,5.4
NA,1161,3.822151,57.118268,6.46
NA,1195,3.824237,-36.20025,4.17
NA,1155,3.825357,65.525972,4.39
NA,1177,3.825748,33.091382,5.14
NA,1158,3.826836,63.296967,5.82
NA,1183,3.828758,23.711855,6.17
NA,1185,3.831964,22.244151,6.05
NA,1176,3.834564,44.967856,5.65
NA,1188,3.838593,25.579362,5.24
NA,1148,3.839302,71.332266,4.59
NA,1200,3.843763,-36.425592,6.86
NA,1194,3.854408,13.046078,6.3
NA,1193,3.860173,22.031355,6.71
NA,1166,3.8616,68.507486,6.31
NA,1191,3.864922,34.359119,5.78
NA,1199,3.86673,6.534907,5.66
NA,1197,3.867902,31.168578,6.22
NA,1202,3.878238,-5.361259,5.48
NA,1201,3.886123,17.327083,5.97
NA,1206,3.886925,-18.434447,6.21
NA,1216,3.892587,-46.893674,5.93
NA,1198,3.894081,48.650495,5.76
NA,1214,3.894151,-34.732297,5.11
NA,1213,3.895195,-24.61223,4.64
NA,1192,3.895345,57.975141,5.8
NA,1203,3.9022,31.883635,2.84
NA,1211,3.904862,-2.95473,4.46
NA,1219,3.906435,-40.357009,5.7
NA,1227,3.909431,-52.690426,6.46
NA,1217,3.921147,-12.099105,5.99
NA,1209,3.923077,31.045837,6.79
NA,1207,3.932824,47.87142,5.39
NA,1236,3.934428,-63.463718,6.14
NA,1215,3.941303,35.080899,5.49
NA,1196,3.941751,71.821606,6.31
NA,1210,3.94347,50.695381,5.28
NA,1225,3.94387,-9.750844,6.18
NA,1218,3.947798,22.477971,5.62
NA,1224,3.950477,6.039967,6.09
NA,1221,3.951058,23.17555,6.05
NA,1205,3.952303,61.108883,4.99
NA,1204,3.957067,63.072264,4.95
NA,1222,3.957328,24.461937,6.19
NA,1220,3.96423,40.010215,2.9
Zaurak,1231,3.967157,-13.508515,2.97
NA,1223,3.967539,34.813968,6.54
NA,1226,3.974766,38.840254,6.32
NA,1245,3.97858,-57.10236,6.05
NA,1247,3.979095,-61.400185,4.56
NA,1232,3.981221,-5.469947,5.85
Menkib,1228,3.98275,35.791033,3.98
NA,1235,3.991703,-12.574425,5.61
NA,1229,3.994438,38.82038,6.51
NA,1233,3.994581,10.330402,6.35
NA,1240,3.998745,-24.016215,4.62
NA,1250,4.004314,-51.564958,6.51
NA,1237,4.010247,17.29666,6.31
NA,1246,4.011292,-30.490697,5.93
NA,1239,4.011338,12.490347,3.41
NA,1238,4.013545,18.194,5.89
NA,1264,4.014946,-62.159284,4.48
NA,1234,4.020787,36.989477,6.39
NA,1266,4.021697,-61.078822,4.97
NA,1244,4.025569,-1.54966,5.28
NA,1243,4.029482,9.998017,5.67
NA,1249,4.04354,-0.268923,5.38
NA,1251,4.052606,5.989305,3.91
NA,1258,4.056874,-20.143796,6.47
NA,1259,4.060217,-20.158751,7.01
NA,1253,4.06239,5.435624,5.32
NA,1254,4.065723,8.197269,5.45
NA,1263,4.069085,-16.588728,6.36
NA,1257,4.06941,2.826947,5.36
NA,1252,4.072687,24.105993,5.46
NA,1265,4.072977,-12.792295,5.62
NA,1242,4.074212,59.155507,5.0
NA,1267,4.078028,-20.381864,6.12
NA,1256,4.078253,22.081926,4.36
NA,1262,4.088958,22.008905,5.9
NA,1275,4.093728,-27.651807,5.59
NA,1274,4.096309,-20.512563,6.34
NA,1272,4.09903,-8.856105,6.27
NA,1241,4.100882,68.679972,5.88
NA,1261,4.109735,50.351262,4.25
NA,1268,4.110114,27.599903,5.18
NA,1255,4.110171,54.008663,6.31
NA,1248,4.110785,65.520798,6.14
NA,1269,4.116795,29.001299,5.21
NA,1294,4.122611,-64.222291,6.37
NA,1285,4.123678,-42.916777,6.59
NA,1279,4.128328,15.162788,6.02
NA,1260,4.130943,62.330102,6.95
NA,1280,4.133171,17.339897,5.89
NA,1277,4.137612,37.727493,6.07
NA,1291,4.142739,-45.864799,6.58
NA,1278,4.143497,38.039733,5.52
NA,1273,4.144357,47.712513,3.96
NA,1284,4.150436,13.398281,5.94
NA,1283,4.152768,19.609217,5.51
NA,1288,4.154954,-16.385875,5.45
NA,1276,4.156168,54.828862,6.25
NA,1270,4.157659,59.908071,6.29
NA,1107,4.166752,86.626139,5.84
NA,1230,4.167439,80.698681,5.1
NA,1290,4.172923,-6.923852,5.44
NA,1299,4.179409,-35.273787,6.43
NA,1293,4.179935,-8.819814,5.7
NA,1287,4.180517,26.480952,5.39
NA,1302,4.180708,-41.993573,4.93
NA,1286,4.183061,33.586792,5.75
NA,1292,4.188967,5.523047,5.71
NA,1300,4.193389,-20.356157,5.8
Beid,1298,4.197761,-6.837581,4.04
NA,1295,4.208709,17.27746,6.09
NA,1316,4.208779,-44.368238,6.7
NA,1297,4.214235,22.413458,6.14
NA,1282,4.214404,68.501154,6.33
NA,1308,4.225347,8.890289,6.52
NA,1309,4.225862,7.716045,5.29
NA,1307,4.226269,10.212458,6.24
NA,1323,4.226589,-40.357763,6.36
NA,1312,4.227264,-1.149737,6.45
NA,1281,4.229114,72.126147,6.05
NA,1310,4.23051,12.753701,6.25
NA,1311,4.232329,9.263824,4.84
NA,1301,4.23325,37.967147,6.47
NA,1326,4.233363,-42.294368,3.85
NA,1318,4.239914,-10.256283,4.87
Rhombus,1336,4.240404,-62.473858,3.33
NA,1315,4.243398,10.011406,5.22
NA,1340,4.246819,-62.191811,5.45
NA,1306,4.248143,40.483671,4.67
NA,1303,4.248295,48.409331,4.12
NA,1296,4.250499,57.460361,6.06
Keid,1325,4.254537,-7.652871,4.43
NA,1321,4.257163,6.199651,6.94
NA,1322,4.258,6.186858,6.32
NA,1320,4.258905,8.892357,4.27
NA,1319,4.262856,15.400695,6.31
NA,1338,4.267097,-51.486648,4.26
NA,1357,4.272486,-60.948482,6.34
NA,1355,4.274738,-59.302156,4.44
NA,1314,4.278638,53.611799,5.2
NA,1305,4.281542,61.849989,5.69
NA,1313,4.28558,57.860355,5.72
NA,1329,4.287684,20.578591,4.93
NA,1332,4.288673,-6.472177,5.95
NA,1372,4.294519,-63.255405,5.88
NA,1347,4.298237,-33.798348,3.55
NA,1426,4.299776,-80.214033,5.67
NA,1328,4.302252,42.141159,6.22
NA,1324,4.304056,50.295502,4.6
NA,1345,4.304466,-20.71526,6.0
NA,1331,4.306444,21.579297,5.64
NA,1334,4.306844,9.487162,6.54
NA,1353,4.310414,-22.969722,6.09
NA,1365,4.311113,-52.860097,6.08
NA,1359,4.317469,-33.904617,6.36
NA,1330,4.320339,50.048695,5.46
NA,1364,4.321301,-44.267919,5.33
NA,1339,4.323916,21.142307,5.5
NA,1341,4.326862,21.773491,5.34
NA,1349,4.32706,10.121437,6.31
Prima Hyadum,1346,4.329889,15.627642,3.65
NA,1351,4.332695,14.035201,5.58
NA,1344,4.336097,31.953174,6.16
NA,1333,4.336531,50.920933,5.55
NA,1337,4.337341,41.80807,5.95
NA,1348,4.339227,27.350754,4.97
NA,1343,4.340178,34.566725,4.93
NA,1354,4.340307,18.742608,6.11
NA,1356,4.343419,15.095453,5.26
NA,1362,4.344067,-6.245995,6.15
NA,1367,4.34417,-20.639622,5.38
NA,1327,4.344541,65.140441,5.26
NA,1360,4.34479,6.130798,5.76
NA,1363,4.345232,-7.592493,5.85
NA,1361,4.346966,9.224818,6.52
NA,1358,4.347977,13.864427,6.15
NA,1456,4.349455,-81.57992,5.78
NA,1366,4.357511,-0.09817,5.86
NA,1374,4.358698,-25.72858,6.08
NA,1350,4.359211,46.498878,4.8
NA,1335,4.363227,60.735625,5.4
NA,1342,4.364392,56.506317,5.91
NA,1395,4.364796,-63.386391,5.24
NA,1368,4.367643,14.077198,5.72
NA,1370,4.372981,20.821416,5.91
NA,1369,4.376373,25.629314,5.38
NA,1485,4.380854,-82.899078,6.77
Secunda Hyadum,1373,4.382247,17.542514,3.77
NA,1352,4.382758,59.616182,6.18
NA,1384,4.384909,-24.892157,5.81
NA,1386,4.385488,-35.544815,6.38
NA,1376,4.390294,16.77726,5.64
NA,1375,4.392324,20.982044,6.0
NA,1371,4.393281,42.427909,6.25
NA,1383,4.394681,-3.74547,5.17
NA,1381,4.397729,9.460968,5.1
NA,1378,4.399934,24.300992,6.34
Beemim,1393,4.400613,-34.016846,3.97
NA,1380,4.401599,17.44413,4.8
NA,1405,4.403405,-57.071337,6.28
